YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 10 09 00 999  7.1  8.4  1.38  5.88  5.17 999  994.0  -1.9   3.7  -6.7 99.0 99.00
2006 01 10 10 00 999  5.5  6.9  1.36 17.39  5.37 999  993.9  -1.6   3.6  -7.4 99.0 99.00
2006 01 10 11 00 999  6.4  8.8  1.33 17.39  5.48 999  994.2  -1.7   3.6  -7.0 99.0 99.00
2006 01 10 12 00 999  6.5  8.2  1.41 17.39  5.35 999  994.2  -1.9   3.6  -8.9 99.0 99.00
2006 01 10 13 00 999 11.9 13.8  1.46 17.39  6.03 999  994.2  -2.1   3.6  -6.5 99.0 99.00
2006 01 10 14 00 999  8.5 10.6  1.41 17.39  5.71 999  994.0  -1.8   3.6  -9.1 99.0 99.00
2006 01 10 15 00 999  6.7  7.6  1.42 17.39  5.45 999  994.1  -3.5   3.6  -5.6 99.0 99.00
2006 01 10 16 00 999  8.8 10.7  1.39 16.00  5.99 999  993.6  -2.4   3.6  -5.5 99.0 99.00
2006 01 10 17 00 999  7.8  9.7  1.54 16.00  5.73 999  993.1  -1.4   3.6  -7.6 99.0 99.00
2006 01 10 18 00 999 10.4 11.9  1.49 16.00  5.92 999  993.1  -1.8   3.6  -6.1 99.0 99.00
2006 01 10 19 00 999  4.8  6.3  1.79  7.14  5.91 999  993.1  -1.0   3.6 -10.8 99.0 99.00
2006 01 10 20 00 999  3.9  5.6  1.90  7.69  6.16 999  993.6  -0.9   3.6 -10.8 99.0 99.00
2006 01 10 21 00 999 11.2 13.1  1.89  7.69  6.07 999  994.4  -2.2   3.6  -5.1 99.0 99.00
2006 01 10 22 00 999  7.2  8.6  1.77  7.69  6.19 999  993.8  -2.9   3.6  -4.4 99.0 99.00
2006 01 10 23 00 999  4.6  6.2  1.66 14.81  6.29 999  994.4  -2.4   3.6  -4.7 99.0 99.00
2006 01 11 00 00 999 17.2 20.7  2.17  8.33  6.24 999  995.9  -2.4   3.7  -4.1 99.0 99.00
2006 01 11 01 00 999 15.7 18.5  3.08  8.33  6.46 999  996.7  -1.9   3.6  -4.2 99.0 99.00
2006 01 11 02 00 999 16.3 18.6  3.67  9.09  6.72 999  997.7  -2.0   3.6  -5.1 99.0 99.00
2006 01 11 03 00 999 15.0 17.7  3.11  8.33  6.42 999  998.6  -1.9   3.6  -6.4 99.0 99.00
2006 01 11 04 00 999 14.0 17.4  3.22  8.33  6.56 999  999.5  -2.0   3.6  -7.6 99.0 99.00
2006 01 11 05 00 999 13.1 15.9  3.10  7.69  6.55 999 1000.2  -2.2   3.6  -7.7 99.0 99.00
2006 01 11 06 00 999 12.6 15.4  2.85  7.69  6.25 999 1001.1  -2.3   3.6  -8.0 99.0 99.00
2006 01 11 07 00 999 11.4 15.2  2.61  7.69  6.13 999 1001.9  -2.6   3.6  -7.1 99.0 99.00
2006 01 11 08 00 999 12.6 15.1  2.85  7.69  6.27 999 1002.9  -2.4   3.6  -9.9 99.0 99.00
2006 01 11 09 00 999 11.5 14.1  2.47  7.14  6.06 999 1003.9  -2.5   3.6  -9.4 99.0 99.00
2006 01 11 10 00 999 11.1 16.0  2.80  7.69  6.12 999 1004.8  -4.0   3.6  -6.7 99.0 99.00
2006 01 11 11 00 999 12.4 16.3  2.60  7.69  5.89 999 1005.5  -2.8   3.6  -7.6 99.0 99.00
2006 01 11 12 00 999 14.2 17.7  3.04  7.69  6.23 999 1006.3  -2.7   3.6  -7.1 99.0 99.00
2006 01 11 13 00 999 13.1 15.6  3.14  7.69  6.15 999 1007.0  -3.0   3.6  -7.8 99.0 99.00
2006 01 11 14 00 999 14.0 16.3  3.11  7.69  6.50 999 1007.8  -2.8   3.6  -7.4 99.0 99.00
2006 01 11 15 00 999 11.6 15.2  2.82  8.33  6.27 999 1008.2  -2.9   3.6  -6.1 99.0 99.00
2006 01 11 16 00 999 13.7 16.7  2.69  7.69  6.15 999 1009.3  -2.9   3.6  -6.5 99.0 99.00
2006 01 11 17 00 999 13.2 15.7  2.99  8.33  6.36 999 1010.1  -2.7   3.6  -8.9 99.0 99.00
2006 01 11 18 00 999 13.3 16.0  2.82  7.14  6.36 999 1011.2  -2.8   3.6  -8.5 99.0 99.00
2006 01 11 19 00 999 12.9 16.2  2.97  8.33  6.51 999 1012.0  -2.9   3.6  -9.2 99.0 99.00
2006 01 11 20 00 999 11.2 13.7  3.16  8.33  6.55 999 1012.8  -3.1   3.6 -10.3 99.0 99.00
2006 01 11 21 00 999 11.2 15.4  3.18  8.33  6.74 999 1013.6  -2.8   3.6 -10.7 99.0 99.00
2006 01 11 22 00 999  9.3 12.4  2.98  8.33  6.37 999 1014.3  -3.3   3.5  -7.7 99.0 99.00
2006 01 11 23 00 999  9.2 11.4  2.55  8.33  5.99 999 1014.4  -2.8   3.6  -9.0 99.0 99.00
2006 01 12 00 00 999 10.1 13.0  2.77  8.33  6.36 999 1014.9  -3.3   3.6  -7.8 99.0 99.00
2006 01 12 01 00 999  9.5 12.0  2.73  8.33  6.41 999 1015.4  -2.5   3.6 -10.8 99.0 99.00
2006 01 12 02 00 999 10.3 14.6  2.47  8.33  6.07 999 1015.8  -2.6   3.6  -8.0 99.0 99.00
2006 01 12 03 00 999  8.3 10.3  2.40  8.33  6.13 999 1016.3  -3.0   3.6  -6.9 99.0 99.00
2006 01 12 04 00 999  9.6 13.0  2.13  7.69  6.05 999 1017.0  -3.3   3.6  -7.8 99.0 99.00
2006 01 12 05 00 999  8.5 11.4  2.19  7.69  5.94 999 1017.5  -3.0   3.6  -9.0 99.0 99.00
2006 01 12 06 00 999  6.4  8.5  2.06  7.69  6.06 999 1018.1  -2.9   3.6  -9.7 99.0 99.00
2006 01 12 07 00 999  4.4  6.4  2.07  8.33  6.00 999 1018.4  -3.1   3.5  -8.1 99.0 99.00
2006 01 12 08 00 999  7.7  9.0  1.92  7.69  5.98 999 1018.8  -3.4   3.5  -8.3 99.0 99.00
2006 01 12 09 00 999  3.5  4.9  2.00  7.69  6.24 999 1019.1  -3.2   3.5 -10.1 99.0 99.00
2006 01 12 10 00 999  5.1  7.0  1.98  8.33  6.22 999 1019.0  -2.7   3.5  -9.7 99.0 99.00
2006 01 12 11 00 999  6.0  7.4  1.73  8.33  5.90 999 1019.2  -2.8   3.5  -8.1 99.0 99.00
2006 01 12 12 00 999  4.4  5.5  1.65  7.69  5.78 999 1019.2  -2.7   3.5 -10.7 99.0 99.00
2006 01 12 13 00 999  3.9  5.3  1.71  7.14  6.05 999 1018.8  -2.6   3.5 -11.5 99.0 99.00
2006 01 12 14 00 999  5.7  7.2  1.49  7.69  6.00 999 1018.6  -2.4   3.5 -10.8 99.0 99.00
2006 01 12 15 00 999  4.5  6.5  1.35  7.14  5.77 999 1018.4  -2.3   3.5 -11.6 99.0 99.00
2006 01 12 16 00 999  5.9  7.7  1.25  7.14  5.71 999 1017.7  -2.3   3.5 -11.8 99.0 99.00
2006 01 12 17 00 999  7.9 10.2  1.24  6.67  5.90 999 1017.2  -2.1   3.5 -10.7 99.0 99.00
2006 01 12 18 00 999  8.0 10.0  1.14  6.25  5.71 999 1016.7  -2.1   3.5 -10.9 99.0 99.00
2006 01 12 19 00 999  9.9 12.5  1.15  5.88  5.52 999 1016.2  -1.8   3.4 -10.9 99.0 99.00
2006 01 12 20 00 999 11.7 15.5  1.07  5.88  5.26 999 1015.5  -1.7   3.5  -9.6 99.0 99.00
2006 01 12 21 00 999 11.0 15.3  1.17  4.17  4.70 999 1014.9  -1.6   3.5  -9.0 99.0 99.00
2006 01 12 22 00 999 13.8 17.3  1.44  4.35  4.58 999 1014.0  -1.5   3.5  -8.7 99.0 99.00
2006 01 12 23 00 999 14.7 17.3  1.68  5.26  4.83 999 1012.8  -1.5   3.5  -8.2 99.0 99.00
2006 01 13 00 00 999 15.6 18.7  1.72  5.56  4.88 999 1011.8  -1.5   3.6  -8.2 99.0 99.00
2006 01 13 01 00 999 14.7 18.2  2.10  5.88  5.20 999 1010.7  -1.0   3.6  -7.1 99.0 99.00
2006 01 13 02 00 999 15.3 18.4  2.21  6.25  5.27 999 1008.9  -1.1   3.6  -6.9 99.0 99.00
2006 01 13 03 00 999 16.8 18.9  2.44  6.67  5.57 999 1007.4  -0.9   3.6  -6.2 99.0 99.00
2006 01 13 04 00 999 18.1 21.8  3.04  6.67  5.86 999 1006.1  -0.8   3.6  -4.5 99.0 99.00
2006 01 13 05 00 999 18.5 22.1  3.19  7.14  6.01 999 1005.0  -0.3   3.6  -3.8 99.0 99.00
2006 01 13 06 00 999 18.7 22.5  3.30  7.69  6.25 999 1004.1  -0.1   3.6  -3.4 99.0 99.00
2006 01 13 07 00 999 18.8 21.9  3.73  7.69  6.60 999 1003.0  -0.4   3.6  -2.8 99.0 99.00
2006 01 13 08 00 999 19.7 23.3  4.18  8.33  6.94 999 1001.8  -0.2   3.6  -2.3 99.0 99.00
2006 01 13 09 00 999 20.4 23.8  4.18  8.33  6.86 999 1000.6   0.1   3.6  -2.5 99.0 99.00
2006 01 13 10 00 999 19.7 23.0  4.65  9.09  7.28 999  999.6   0.4   3.6  -1.8 99.0 99.00
2006 01 13 11 00 999 20.0 24.6  5.24  9.09  7.59 999  998.7   0.4   3.6  -1.2 99.0 99.00
2006 01 13 12 00 999 18.3 22.3  5.10  9.09  7.50 999  997.5   0.9   3.6  -1.0 99.0 99.00
2006 01 13 13 00 999 19.1 23.3  5.77  9.09  7.76 999  996.7   0.7   3.6  -0.4 99.0 99.00
2006 01 13 14 00 999 18.0 22.1  5.36 10.00  7.85 999  995.8   1.3   3.6   0.1 99.0 99.00
2006 01 13 15 00 999 17.5 21.7  5.84 10.00  8.06 999  994.8   1.8   3.6   0.4 99.0 99.00
2006 01 13 16 00 999 14.9 18.0  6.00 10.00  8.08 999  993.5   1.3   3.6   0.4 99.0 99.00
2006 01 13 17 00 999 14.9 18.0  5.97 10.00  8.35 999  992.6   2.5   3.6   1.5 99.0 99.00
2006 01 13 18 00 999 15.7 18.0  4.85 10.00  7.75 999  992.0   2.7   3.6   1.2 99.0 99.00
2006 01 13 19 00 999 13.9 16.9  4.60 10.00  7.66 999  991.7   3.0   3.6   1.4 99.0 99.00
2006 01 13 20 00 999 12.3 15.0  4.39 10.00  7.77 999  991.6   2.6   3.6   1.1 99.0 99.00
2006 01 13 21 00 999 12.8 15.4  3.95 10.00  7.61 999  991.4   3.2   3.6   1.5 99.0 99.00
2006 01 13 22 00 999  9.9 11.7  4.08 10.00  7.83 999  991.1   3.1   3.6   1.0 99.0 99.00
2006 01 13 23 00 999  9.1 10.9  3.82 10.00  7.53 999  990.7   3.5   3.6   0.7 99.0 99.00
2006 01 14 00 00 999  9.2 12.0  3.83 10.00  7.78 999  990.4   3.5   3.7   1.2 99.0 99.00
2006 01 14 01 00 999  8.6 10.1  3.63 10.00  7.48 999  990.2   3.5   3.7   0.7 99.0 99.00
2006 01 14 02 00 999  8.0  9.3  3.56 10.00  7.34 999  990.1   3.2   3.7   1.0 99.0 99.00
2006 01 14 03 00 999  8.1  9.6  3.58 10.00  7.51 999  990.0   3.2   3.6   1.1 99.0 99.00
2006 01 14 04 00 999  8.2  9.5  3.24 10.00  7.33 999  990.1   3.3   3.6   1.5 99.0 99.00
2006 01 14 05 00 999  8.5  9.7  3.24 10.00  7.22 999  990.0   2.8   3.6   1.0 99.0 99.00
2006 01 14 06 00 999  8.2  9.7  3.36 10.00  7.40 999  990.3   2.4   3.6   1.1 99.0 99.00
2006 01 14 07 00 999  6.7  7.8  3.12 10.00  7.28 999  990.2   2.5   3.6   1.4 99.0 99.00
2006 01 14 08 00 999  6.3  7.4  3.64  9.09  7.59 999  990.3   3.0   3.6   1.8 99.0 99.00
2006 01 14 09 00 999  4.2  5.2  2.98  9.09  7.40 999  990.6   2.7   3.6   1.2 99.0 99.00
2006 01 14 10 00 999  5.0  6.1  3.15 10.00  7.53 999  990.7   3.5   3.6   1.6 99.0 99.00
2006 01 14 11 00 999  5.6  7.0  2.93 10.00  7.45 999  991.0   3.3   3.6   1.0 99.0 99.00
2006 01 14 12 00 999  3.5  4.2  2.71  9.09  7.15 999  991.3   3.2   3.6   1.1 99.0 99.00
2006 01 14 13 00 999  3.6  4.3  2.75  9.09  7.26 999  991.1   3.4   3.6   1.4 99.0 99.00
2006 01 14 14 00 999  4.8  5.7  3.04  9.09  7.42 999  991.2   3.4   3.6   0.2 99.0 99.00
2006 01 14 15 00 999  5.2  6.3  2.90  9.09  7.30 999  990.8   3.3   3.6   0.9 99.0 99.00
2006 01 14 16 00 999  5.7  6.6  2.90  9.09  7.18 999  990.7   3.1   3.6   1.3 99.0 99.00
2006 01 14 17 00 999  5.2  6.3  2.74  9.09  7.25 999  990.8   3.0   3.6   0.6 99.0 99.00
2006 01 14 18 00 999  6.4  8.0  2.89  9.09  7.22 999  990.9   2.4   3.6   0.3 99.0 99.00
2006 01 14 19 00 999  7.5  9.1  3.01  9.09  7.56 999  991.1   3.1   3.6   0.6 99.0 99.00
2006 01 14 20 00 999  9.2 10.8  2.72  9.09  7.21 999  991.1   2.4   3.6   0.4 99.0 99.00
2006 01 14 21 00 999 12.1 14.9  2.76  9.09  7.08 999  991.2   2.6   3.6   0.6 99.0 99.00
2006 01 14 22 00 999 15.5 19.3  2.85  9.09  6.92 999  991.7   2.1   3.6   0.0 99.0 99.00
2006 01 14 23 00 999 16.7 19.1  3.35  9.09  6.76 999  992.1   1.7   3.6  -1.6 99.0 99.00
2006 01 15 00 00 999 16.3 19.3  3.75  8.33  6.87 999  992.2   0.5   3.6  -2.3 99.0 99.00
2006 01 15 01 00 999 16.4 20.1  3.67  9.09  6.73 999  992.1  -0.2   3.6  -3.0 99.0 99.00
2006 01 15 02 00 999 17.7 21.4  3.60  8.33  6.59 999  992.3  -0.5   3.6  -3.0 99.0 99.00
2006 01 15 03 00 999 16.8 20.3  3.86  8.33  6.86 999  992.6  -0.8   3.6  -3.6 99.0 99.00
2006 01 15 04 00 999 18.6 23.0  4.14 10.00  6.80 999  992.8  -1.3   3.6  -3.8 99.0 99.00
2006 01 15 05 00 999 19.5 24.0  4.21  8.33  6.77 999  993.1  -1.7   3.6  -4.6 99.0 99.00
2006 01 15 06 00 999 19.0 22.8  4.42 10.00  6.99 999  993.5  -1.8   3.6  -4.4 99.0 99.00
2006 01 15 07 00 999 19.6 23.0  4.86  9.09  7.36 999  993.7  -1.9   3.6  -4.6 99.0 99.00
2006 01 15 08 00 999 19.3 23.5  4.96 10.00  7.62 999  993.8  -1.9   3.6  -4.4 99.0 99.00
2006 01 15 09 00 999 19.7 24.1  5.36 10.00  7.69 999  994.1  -2.2   3.6  -4.5 99.0 99.00
2006 01 15 10 00 999 19.7 24.2  5.27 10.81  7.87 999  994.6  -2.3   3.6  -4.7 99.0 99.00
2006 01 15 11 00 999 19.9 24.6  6.10 10.00  8.33 999  994.8  -2.5   3.6  -5.1 99.0 99.00
2006 01 15 12 00 999 19.9 24.0  5.52 10.81  8.00 999  995.1  -2.7   3.6  -5.0 99.0 99.00
2006 01 15 13 00 999 20.6 25.9  5.83 10.00  8.21 999  995.3  -2.8   3.6  -5.9 99.0 99.00
2006 01 15 14 00 999 20.0 23.6  6.12 10.00  8.00 999  995.5  -2.7   3.6  -5.6 99.0 99.00
2006 01 15 15 00 999 19.9 24.9  6.08 10.81  8.13 999  995.9  -2.7   3.6  -5.7 99.0 99.00
2006 01 15 16 00 999 20.6 24.0  6.47 10.00  8.24 999  996.4  -2.9   3.6  -6.2 99.0 99.00
2006 01 15 17 00 999 20.8 24.6  6.27 10.81  8.45 999  996.8  -3.0   3.6  -6.2 99.0 99.00
2006 01 15 18 00 999 20.8 24.3  6.35 10.00  8.00 999  997.5  -2.9   3.5  -6.0 99.0 99.00
2006 01 15 19 00 999 18.8 26.3  6.27 10.81  8.20 999  998.3  -2.8   3.5  -5.9 99.0 99.00
2006 01 15 20 00 999 19.4 23.3  6.82 10.81  8.77 999  998.8  -3.2   3.6  -6.1 99.0 99.00
2006 01 15 21 00 999 19.2 22.9  7.10 11.43  8.93 999  999.1  -3.2   3.6  -6.2 99.0 99.00
2006 01 15 22 00 999 19.5 22.9  6.22 11.43  8.51 999  999.8  -3.1   3.5  -6.3 99.0 99.00
2006 01 15 23 00 999 20.2 24.8  6.61 11.43  8.60 999 1000.4  -3.4   3.5  -6.4 99.0 99.00
2006 01 16 00 00 999 18.8 22.5  6.66 10.81  8.74 999 1000.5  -3.2   3.5  -6.0 99.0 99.00
2006 01 16 01 00 999 19.9 23.9  6.34 11.43  8.77 999 1001.1  -3.4   3.6  -6.5 99.0 99.00
2006 01 16 02 00 999 19.1 23.3  6.56 10.81  8.69 999 1001.9  -3.4   3.5  -6.5 99.0 99.00
2006 01 16 03 00 999 18.6 23.5  6.73 11.43  8.71 999 1002.6  -3.3   3.5  -6.0 99.0 99.00
2006 01 16 04 00 999 19.4 23.0  6.48 12.12  8.43 999 1003.2  -3.4   3.5  -6.7 99.0 99.00
2006 01 16 05 00 999 19.1 22.2  6.66 11.43  8.74 999 1003.8  -3.5   3.5  -7.0 99.0 99.00
2006 01 16 06 00 999 18.5 23.6  6.75 11.43  8.66 999 1004.5  -3.4   3.5  -6.6 99.0 99.00
2006 01 16 07 00 999 19.2 22.7  6.72 12.12  8.78 999 1004.9  -3.5   3.5  -6.5 99.0 99.00
2006 01 16 08 00 999 19.7 23.5  7.38 10.81  9.01 999 1005.6  -3.5   3.5  -7.2 99.0 99.00
2006 01 16 09 00 999 19.1 23.9  6.86 11.43  8.94 999 1006.2  -3.4   3.5  -6.9 99.0 99.00
2006 01 16 10 00 999 18.4 23.0  6.91 11.43  8.97 999 1006.9  -3.4   3.5  -7.1 99.0 99.00
2006 01 16 11 00 999 19.1 22.9  6.93 11.43  9.12 999 1007.5  -3.8   3.5  -7.2 99.0 99.00
2006 01 16 12 00 999 17.5 20.9  6.54 11.43  8.69 999 1008.1  -3.8   3.5  -7.7 99.0 99.00
2006 01 16 13 00 999 17.7 21.7  6.55 12.12  8.81 999 1008.7  -3.8   3.5  -7.3 99.0 99.00
2006 01 16 14 00 999 17.2 20.6  6.29 11.43  8.54 999 1009.5  -3.9   3.5  -7.4 99.0 99.00
2006 01 16 15 00 999 17.2 21.7  6.87 11.43  8.90 999 1009.9  -3.9   3.5  -7.5 99.0 99.00
2006 01 16 16 00 999 18.0 21.7  6.05 10.81  8.52 999 1010.3  -4.0   3.5  -7.9 99.0 99.00
2006 01 16 17 00 999 18.9 22.4  6.26 12.12  8.55 999 1010.6  -4.2   3.5  -8.0 99.0 99.00
2006 01 16 18 00 999 17.3 21.0  5.55 10.81  8.22 999 1011.1  -4.2   3.5  -7.9 99.0 99.00
2006 01 16 19 00 999 17.5 21.0  6.08 11.43  8.62 999 1011.5  -4.3   3.5  -8.4 99.0 99.00
2006 01 16 20 00 999 17.3 21.9  5.87 11.43  8.30 999 1012.1  -4.5   3.5  -8.6 99.0 99.00
2006 01 16 21 00 999 17.1 21.2  5.67 11.43  8.51 999 1012.9  -4.5   3.5  -9.2 99.0 99.00
2006 01 16 22 00 999 16.4 19.9  5.34 12.12  8.13 999 1012.9  -4.5   3.5  -9.0 99.0 99.00
2006 01 16 23 00 999 16.1 19.3  5.73 11.43  8.45 999 1013.4  -4.5   3.5  -9.2 99.0 99.00
2006 01 17 00 00 999 14.6 18.1  5.55 11.43  8.28 999 1013.2  -4.5   3.5  -8.8 99.0 99.00
2006 01 17 01 00 999 15.1 18.2  5.80 12.12  8.56 999 1013.4  -4.5   3.5  -8.8 99.0 99.00
2006 01 17 02 00 999 14.4 17.5  5.56 11.43  8.42 999 1013.3  -4.5   3.5  -8.4 99.0 99.00
2006 01 17 03 00 999 13.7 17.0  5.59 11.43  8.24 999 1013.9  -4.6   3.5  -9.1 99.0 99.00
2006 01 17 04 00 999 14.7 18.2  5.01 10.81  8.15 999 1014.3  -4.4   3.5  -8.6 99.0 99.00
2006 01 17 05 00 999 14.9 18.5  4.61 10.81  7.63 999 1014.5  -4.7   3.5  -9.9 99.0 99.00
2006 01 17 06 00 999 15.0 18.7  4.63 10.00  7.67 999 1014.7  -4.5   3.5  -8.7 99.0 99.00
2006 01 17 07 00 999 13.7 18.1  4.49 10.00  7.63 999 1014.7  -4.6   3.5  -8.9 99.0 99.00
2006 01 17 08 00 999 14.5 18.7  4.34 10.81  7.40 999 1014.1  -4.6   3.4  -9.3 99.0 99.00
2006 01 17 09 00 999 14.5 18.8  4.35 10.00  7.42 999 1014.0  -4.4   3.4  -8.4 99.0 99.00
2006 01 17 10 00 999 14.0 17.7  4.04 10.81  7.48 999 1014.3  -4.5   3.4  -9.4 99.0 99.00
2006 01 17 11 00 999 13.2 17.0  3.99 10.00  7.30 999 1014.3  -4.2   3.4  -8.5 99.0 99.00
2006 01 17 12 00 999 12.8 15.7  3.87  9.09  7.31 999 1014.3  -4.1   3.4  -9.0 99.0 99.00
2006 01 17 13 00 999 13.2 17.0  3.64  9.09  7.05 999 1013.8  -4.0   3.4  -8.8 99.0 99.00
2006 01 17 14 00 999 14.5 17.7  3.89 10.00  7.35 999 1013.6  -3.7   3.4  -8.4 99.0 99.00
2006 01 17 15 00 999 14.7 18.0  3.46  9.09  6.95 999 1013.4  -3.9   3.4  -9.1 99.0 99.00
2006 01 17 16 00 999 15.0 17.1  3.67 10.00  7.02 999 1012.8  -3.7   3.4  -8.5 99.0 99.00
2006 01 17 17 00 999 14.3 19.3  3.59  9.09  6.76 999 1012.1  -3.6   3.4  -8.0 99.0 99.00
2006 01 17 18 00 999 15.1 19.0  3.44  9.09  6.51 999 1011.8  -3.5   3.4  -7.6 99.0 99.00
2006 01 17 19 00 999 14.9 17.7  3.48  9.09  6.54 999 1011.6  -3.5   3.4  -8.2 99.0 99.00
2006 01 17 20 00 999 15.1 17.7  3.45  9.09  6.41 999 1011.3  -3.2   3.4  -7.6 99.0 99.00
2006 01 17 21 00 999 16.4 20.0  2.99  9.09  6.21 999 1011.0  -2.8   3.4  -7.3 99.0 99.00
2006 01 17 22 00 999 17.1 20.9  3.26  8.33  6.34 999 1010.8  -2.7   3.4  -7.9 99.0 99.00
2006 01 17 23 00 999 16.5 19.7  3.60  8.33  6.52 999 1010.2  -2.4   3.4  -7.3 99.0 99.00
2006 01 18 00 00 999 15.9 19.1  3.06  8.33  6.24 999 1009.6  -2.1   3.4  -7.1 99.0 99.00
2006 01 18 01 00 999 17.6 20.7  3.29  8.33  6.23 999 1008.9  -1.8   3.4  -7.6 99.0 99.00
2006 01 18 02 00 999 17.2 21.0  3.35  8.33  6.49 999 1008.8  -1.7   3.4  -7.0 99.0 99.00
2006 01 18 03 00 999 16.9 21.7  3.81  7.69  6.69 999 1008.8  -1.5   3.4  -6.8 99.0 99.00
2006 01 18 04 00 999 18.5 22.5  3.68  8.33  6.72 999 1008.7  -1.4   3.4  -7.4 99.0 99.00
2006 01 18 05 00 999 18.1 21.9  3.87  8.33  6.60 999 1008.6  -1.3   3.4  -6.8 99.0 99.00
2006 01 18 06 00 999 17.5 20.3  4.11  8.33  6.82 999 1008.7  -1.2   3.4  -6.3 99.0 99.00
2006 01 18 07 00 999 17.2 20.0  3.79  7.69  6.55 999 1008.8  -1.3   3.4  -6.6 99.0 99.00
2006 01 18 08 00 999 16.9 21.1  4.02  9.09  6.72 999 1008.7  -1.5   3.4  -6.5 99.0 99.00
2006 01 18 09 00 999 16.7 19.9  3.97  9.09  6.73 999 1008.9  -1.5   3.4  -6.3 99.0 99.00
2006 01 18 10 00 999 16.3 20.1  3.89  8.33  6.90 999 1008.7  -1.6   3.4  -6.3 99.0 99.00
2006 01 18 11 00 999 16.3 19.9  4.31  9.09  6.96 999 1008.9  -1.7   3.4  -6.6 99.0 99.00
2006 01 18 12 00 999 15.5 19.6  3.71  9.09  6.88 999 1008.9  -1.8   3.4  -6.4 99.0 99.00
2006 01 18 13 00 999 16.3 20.5  3.44  9.09  6.64 999 1009.0  -1.8   3.4  -6.4 99.0 99.00
2006 01 18 14 00 999 15.2 18.3  3.69  9.09  6.80 999 1009.0  -1.9   3.4  -6.3 99.0 99.00
2006 01 18 15 00 999 15.7 19.2  3.83  8.33  6.87 999 1009.0  -1.8   3.4  -6.1 99.0 99.00
2006 01 18 16 00 999 16.2 18.8  3.63  9.09  6.80 999 1009.3  -2.1   3.4  -6.0 99.0 99.00
2006 01 18 17 00 999 15.1 18.3  3.56  8.33  6.66 999 1010.0  -2.0   3.4  -6.3 99.0 99.00
2006 01 18 18 00 999 14.5 18.1  4.00  9.09  6.95 999 1010.7  -2.0   3.4  -6.4 99.0 99.00
2006 01 18 19 00 999 15.6 18.6  4.20  9.09  7.11 999 1011.4  -2.3   3.4  -6.8 99.0 99.00
2006 01 18 20 00 999 15.5 19.3  3.71  9.09  6.81 999 1011.8  -2.2   3.4  -6.3 99.0 99.00
2006 01 18 21 00 999 15.6 18.5  3.74  9.09  6.74 999 1012.2  -2.3   3.4  -6.8 99.0 99.00
2006 01 18 22 00 999 15.4 19.1  3.74  9.09  6.77 999 1012.5  -2.1   3.4  -6.3 99.0 99.00
2006 01 18 23 00 999 14.6 17.9  3.68  9.09  6.73 999 1012.7  -1.9   3.4  -6.7 99.0 99.00
2006 01 19 00 00 999 13.9 16.7  3.51  9.09  6.77 999 1012.9  -1.8   3.4  -6.5 99.0 99.00
2006 01 19 01 00 999 14.5 17.6  3.86  9.09  7.01 999 1013.1  -2.2   3.4  -6.2 99.0 99.00
2006 01 19 02 00 999 15.5 18.0  4.07  9.09  7.04 999 1013.2  -2.3   3.4  -6.4 99.0 99.00
2006 01 19 03 00 999 13.3 16.7  3.95  9.09  7.19 999 1013.9  -2.2   3.4  -6.0 99.0 99.00
2006 01 19 04 00 999 14.7 17.8  4.42  9.09  7.47 999 1014.3  -2.6   3.4  -5.8 99.0 99.00
2006 01 19 05 00 999 14.3 17.4  3.46 10.00  6.90 999 1014.6  -2.1   3.4  -6.8 99.0 99.00
2006 01 19 06 00 999 14.1 16.3  3.94  9.09  6.97 999 1014.6  -2.3   3.4  -6.4 99.0 99.00
2006 01 19 07 00 999 14.6 17.4  3.73 10.00  6.83 999 1014.9  -2.4   3.4  -6.2 99.0 99.00
2006 01 19 08 00 999 14.2 17.9  3.88  9.09  6.84 999 1015.0  -2.4   3.4  -6.2 99.0 99.00
2006 01 19 09 00 999 15.4 18.5  3.84  9.09  6.75 999 1015.2  -2.5   3.4  -5.7 99.0 99.00
2006 01 19 10 00 999 15.3 19.4  3.53 10.00  6.77 999 1015.0  -2.5   3.4  -5.9 99.0 99.00
2006 01 19 11 00 999 15.7 18.9  3.87 10.00  7.09 999 1014.8  -2.8   3.4  -6.3 99.0 99.00
2006 01 19 12 00 999 15.1 19.0  3.66  9.09  6.75 999 1014.6  -2.5   3.4  -7.5 99.0 99.00
2006 01 19 13 00 999 16.5 20.1  3.77  9.09  6.96 999 1014.3  -2.6   3.4  -6.4 99.0 99.00
2006 01 19 14 00 999 15.6 18.4  3.64  9.09  6.84 999 1013.8  -2.5   3.4  -6.9 99.0 99.00
2006 01 19 15 00 999 16.5 19.5  3.69  9.09  6.94 999 1013.4  -2.8   3.4  -6.3 99.0 99.00
2006 01 19 16 00 999 16.7 19.6  4.04  9.09  6.99 999 1012.5  -2.6   3.4  -6.4 99.0 99.00
2006 01 19 17 00 999 17.6 21.3  3.73  9.09  6.82 999 1011.9  -2.7   3.4  -6.6 99.0 99.00
2006 01 19 18 00 999 16.4 21.8  3.73  9.09  6.90 999 1011.7  -2.5   3.4  -6.1 99.0 99.00
2006 01 19 19 00 999 18.1 23.2  4.28 10.00  7.20 999 1011.0  -2.5   3.4  -6.6 99.0 99.00
